model,dataset,text_id,magnitude,cosine_similarity
gpt2,g2m,32,211.71011,0.9757849
gpt2,g2m,33,230.356,0.98397845
gpt2,g2m,34,228.28987,0.98399544
gpt2,g2m,35,222.43462,0.98355347
gpt2,g2m,36,217.65941,0.97950935
gpt2,g2m,37,229.4795,0.98382574
gpt2,g2m,38,210.64531,0.9741589
gpt2,g2m,39,223.2075,0.9803982
gpt2,g2m,40,224.40404,0.98122984
gpt2,g2m,41,227.31055,0.9850029
gpt2,g2m,42,231.0229,0.98527086
gpt2,g2m,43,231.31822,0.9849468
gpt2,g2m,44,201.6881,0.97290283
gpt2,g2m,45,221.27522,0.98442435
gpt2,g2m,46,230.24297,0.98439956
gpt2,g2m,47,218.78026,0.9832326
gpt2,g2m,48,223.31702,0.98486197
gpt2,g2m,49,235.48169,0.9846022
gpt2,g2m,50,222.86748,0.98505545
gpt2,g2m,51,215.44571,0.9808209
gpt2,g2m,52,234.6504,0.98410904
gpt2,g2m,53,224.82182,0.9806722
gpt2,g2m,54,232.04138,0.9852763
gpt2,g2m,55,216.29695,0.97484004
gpt2,g2m,56,233.15947,0.98532027
gpt2,g2m,57,226.80974,0.9858025
gpt2,g2m,58,223.83302,0.9834675
gpt2,g2m,59,223.83409,0.9763211
gpt2,g2m,60,226.84203,0.9831522
gpt2,g2m,61,212.02774,0.97866255
gpt2,g2m,62,227.37979,0.98282355
gpt2,g2m,63,230.27179,0.9796256
gpt2,g2m,64,214.55269,0.9750912
gpt2,g2m,65,213.56691,0.980811
gpt2,g2m,66,225.16089,0.98187375
gpt2,g2m,67,230.7168,0.98422873
gpt2,g2m,68,211.96901,0.97427356
gpt2,g2m,69,215.84973,0.97889507
gpt2,g2m,70,221.93015,0.97975737
gpt2,g2m,71,215.35692,0.98248297
gpt2,g2m,72,219.45786,0.97301614
gpt2,g2m,73,226.24054,0.98321056
gpt2,g2m,74,219.35512,0.9819232
gpt2,g2m,75,220.83482,0.98198414
gpt2,g2m,76,228.37971,0.98094946
gpt2,g2m,77,223.82817,0.98000187
gpt2,g2m,78,220.8586,0.9834974
gpt2,g2m,79,219.44757,0.9814754
gpt2,g2m,80,217.43887,0.97517526
gpt2,g2m,81,217.107,0.98168564
gpt2,g2m,82,223.11024,0.9837312
gpt2,g2m,83,223.8555,0.98446596
gpt2,g2m,84,228.1813,0.98240197
gpt2,g2m,85,230.2447,0.9768955
gpt2,g2m,86,239.68102,0.984484
gpt2,g2m,87,221.35815,0.9847195
gpt2,g2m,88,212.70807,0.9718395
gpt2,g2m,89,232.93622,0.9850579
gpt2,g2m,90,220.0411,0.9814905
gpt2,g2m,91,221.58398,0.98317116
gpt2,g2m,92,227.48012,0.980271
gpt2,g2m,93,217.74472,0.98485935
gpt2,g2m,94,213.01135,0.975384
gpt2,g2m,95,226.4732,0.9819991
gpt2,g2m,96,230.49744,0.98005354
gpt2,g2m,97,230.2826,0.98516834
gpt2,g2m,98,219.0357,0.9821346
gpt2,g2m,99,213.6001,0.97992176
gpt2,g2m,100,232.35448,0.98243153
gpt2,g2m,101,227.90518,0.98083484
gpt2,g2m,102,230.51521,0.9791516
gpt2,g2m,103,226.32794,0.9816211
gpt2,g2m,104,211.56898,0.97119546
gpt2,g2m,105,221.0019,0.9807165
gpt2,g2m,106,224.09131,0.98016626
gpt2,g2m,107,212.48953,0.973136
gpt2,g2m,108,216.72116,0.98360604
gpt2,g2m,109,203.35606,0.97568977
gpt2,g2m,110,224.44016,0.980846
gpt2,g2m,111,233.3075,0.9851364
gpt2,g2m,112,234.16748,0.98510236
gpt2,g2m,113,225.14793,0.98548836
gpt2,g2m,114,228.42882,0.9856935
gpt2,g2m,115,232.34824,0.9845891
gpt2,g2m,116,240.35495,0.98001474
gpt2,g2m,117,207.72469,0.9797861
gpt2,g2m,118,221.23665,0.9805921
gpt2,g2m,119,230.55377,0.9822532
gpt2,g2m,120,222.55382,0.9826377
gpt2,g2m,121,215.61203,0.98011905
gpt2,g2m,122,223.9339,0.98435783
gpt2,g2m,123,209.54167,0.9787709
gpt2,g2m,124,218.66821,0.9783085
gpt2,g2m,125,218.50562,0.97408694
gpt2,g2m,126,215.0198,0.98114485
gpt2,g2m,127,211.01212,0.9787595
gpt2,g2m,128,221.07639,0.97346157
gpt2,g2m,129,208.73987,0.9712423
gpt2,g2m,130,218.55128,0.98194057
gpt2,g2m,131,224.6878,0.98054653
gpt2,g2m,132,226.06726,0.98079675
gpt2,g2m,133,234.90224,0.9790811
gpt2,g2m,134,242.28494,0.9844231
gpt2,g2m,135,223.41766,0.9833729
gpt2,g2m,136,237.55675,0.9848031
gpt2,g2m,137,227.95529,0.9847281
gpt2,g2m,138,215.4201,0.97286797
gpt2,g2m,139,224.68964,0.9832317
gpt2,g2m,140,227.05652,0.9820133
gpt2,g2m,141,227.20576,0.98448175
gpt2,g2m,142,241.58578,0.9836789
gpt2,g2m,143,219.32489,0.9802633
gpt2,g2m,144,233.0232,0.98250103
gpt2,g2m,145,208.251,0.9786506
gpt2,g2m,146,209.4937,0.9750692
gpt2,g2m,147,218.99329,0.97916293
gpt2,g2m,148,229.6141,0.98510534
gpt2,g2m,149,199.67809,0.97408915
gpt2,g2c,0,235.90784,0.984629
gpt2,g2c,1,230.07817,0.9835372
gpt2,g2c,2,223.55983,0.98232555
gpt2,g2c,3,237.282,0.9841715
gpt2,g2c,4,227.69914,0.98195434
gpt2,g2c,5,228.4733,0.9830752
gpt2,g2c,6,224.30785,0.9817312
gpt2,g2c,7,222.19722,0.9816688
gpt2,g2c,8,224.30818,0.9823252
gpt2,g2c,9,228.29214,0.9829467
gpt2,g2c,10,228.63698,0.9796429
gpt2,g2c,11,223.83427,0.9765441
gpt2,g2c,12,224.4569,0.9815977
gpt2,g2c,13,227.55151,0.982283
gpt2,g2c,14,227.10812,0.98439085
gpt2,g2c,15,229.264,0.980517
gpt2,g2c,16,229.63431,0.9825452
gpt2,g2c,17,229.06046,0.9843015
gpt2,g2c,18,219.78879,0.9807039
gpt2,g2c,19,235.04019,0.9831471
gpt2,g2c,20,223.12369,0.98254204
gpt2,g2c,21,224.1748,0.982821
gpt2,g2c,22,227.86288,0.9808255
gpt2,g2c,23,229.27196,0.9814853
gpt2,g2c,24,231.88876,0.98348314
gpt2,g2c,25,230.68321,0.9787706
gpt2,g2c,26,232.6241,0.98357016
gpt2,g2c,27,231.61554,0.98354083
gpt2,g2c,28,229.06392,0.98143923
gpt2,g2c,29,227.0416,0.98314327
gpt2,g2c,30,230.49013,0.9841011
gpt2,g2c,31,231.82513,0.98306173
gpt2,g2c,32,228.01985,0.9839729
gpt2,g2c,33,228.40004,0.98214865
gpt2,g2c,34,224.13576,0.9810769
gpt2,g2c,35,225.79086,0.9813218
gpt2,g2c,36,224.36456,0.97951466
gpt2,g2c,37,219.54735,0.9792022
gpt2,g2c,38,233.54462,0.98459524
gpt2,g2c,39,222.54774,0.9824901
gpt2,g2c,40,218.76512,0.98006815
gpt2,g2c,41,223.4974,0.9834753
gpt2,g2c,42,226.44691,0.98275656
gpt2,g2c,43,221.79974,0.98169225
gpt2,g2c,44,222.79428,0.9777157
gpt2,g2c,45,231.43019,0.9831532
gpt2,g2c,46,229.19386,0.9787234
gpt2,g2c,47,232.4899,0.98184174
gpt2,g2c,48,228.39482,0.98325175
gpt2,g2c,49,225.99945,0.9830074
gpt2,g2c,50,226.23167,0.9803513
gpt2,g2c,51,229.84534,0.97397006
gpt2,g2c,52,231.33925,0.9847345
gpt2,g2c,53,225.33775,0.9798174
gpt2,g2c,54,229.79543,0.9824905
gpt2,g2c,55,227.09758,0.98245794
gpt2,g2c,56,228.906,0.9836412
gpt2,g2c,57,232.75897,0.9848249
gpt2,g2c,58,222.06982,0.9808259
gpt2,g2c,59,225.43314,0.9715358
gpt2,g2c,60,227.72113,0.98294234
gpt2,g2c,61,220.89435,0.9795031
gpt2,g2c,62,226.20618,0.98085237
gpt2,g2c,63,236.28952,0.9859971
gpt2,g2c,64,227.61334,0.98188084
gpt2,g2c,65,231.80617,0.9836504
gpt2,g2c,66,229.18396,0.9839096
gpt2,g2c,67,229.38115,0.9821165
gpt2,g2c,68,225.84087,0.98261267
gpt2,g2c,69,233.40791,0.9829145
gpt2,g2c,70,228.94649,0.9833905
gpt2,g2c,71,229.80238,0.9822358
gpt2,g2c,72,235.19824,0.98085845
gpt2,g2c,73,222.15045,0.9807238
gpt2,g2c,74,221.38243,0.9814421
gpt2,g2c,75,229.59616,0.9838326
gpt2,g2c,76,228.94208,0.98403925
gpt2,g2c,77,235.81645,0.9851641
gpt2,g2c,78,229.84131,0.982364
gpt2,g2c,79,228.41234,0.98229885
gpt2,g2c,80,232.45341,0.9841443
gpt2,g2c,81,237.15846,0.9830603
gpt2,g2c,82,234.29317,0.98373264
gpt2,g2c,83,224.78929,0.9816267
gpt2,g2c,84,226.30766,0.9806009
gpt2,g2c,85,229.37689,0.9827128
gpt2,g2c,86,228.66393,0.9819709
gpt2,g2c,87,220.45975,0.98149216
gpt2,g2c,88,230.73001,0.9823306
gpt2,g2c,89,232.0319,0.98363113
gpt2,g2c,90,232.12459,0.9832079
gpt2,g2c,91,230.98398,0.98220223
gpt2,g2c,92,229.7174,0.9803855
gpt2,g2c,93,228.07286,0.9762009
gpt2,g2c,94,224.29395,0.9797455
gpt2,g2c,95,226.84451,0.9825065
gpt2,g2c,96,226.55757,0.98226166
gpt2,g2c,97,227.39523,0.9802916
gpt2,g2c,98,223.8534,0.9795114
gpt2,g2c,99,231.89246,0.9845498
gpt2,g2c,100,228.49919,0.9811198
gpt2,g2c,101,223.60832,0.97995746
gpt2,g2c,102,231.08995,0.98483294
gpt2,g2c,103,221.36426,0.97598803
gpt2,g2c,104,224.19165,0.98140574
gpt2,g2c,105,234.92703,0.9850493
gpt2,g2c,106,223.0357,0.9802471
gpt2,g2c,107,229.76076,0.9824713
gpt2,g2c,108,231.83861,0.9804401
gpt2,g2c,109,228.78067,0.98266286
gpt2,g2c,110,231.82915,0.9840878
gpt2,g2c,111,224.86153,0.98120934
gpt2,g2c,112,225.96272,0.9800017
gpt2,g2c,113,223.90337,0.98190665
gpt2,g2c,114,230.06465,0.98341256
gpt2,g2c,115,220.83762,0.97512406
gpt2,g2c,116,225.78522,0.9812035
gpt2,g2c,117,234.7843,0.98463917
gpt2,g2c,118,224.37863,0.98261297
gpt2,g2c,119,226.70087,0.9807959
gpt2,g2c,120,233.6561,0.9848773
gpt2,g2c,121,225.13383,0.98328555
gpt2,g2c,122,236.89845,0.9855203
gpt2,g2c,123,224.81076,0.9822655
gpt2,g2c,124,229.08383,0.98272
gpt2,g2c,125,230.59319,0.9851586
gpt2,g2c,126,217.50348,0.98005116
gpt2,g2c,127,230.84256,0.9832596
gpt2,g2c,128,220.89377,0.98008156
gpt2,g2c,129,228.41316,0.98118186
gpt2,g2c,130,222.4654,0.98208
gpt2,g2c,131,230.89117,0.98426086
gpt2,g2c,132,219.37273,0.98018986
gpt2,g2c,133,223.94423,0.98020613
gpt2,g2c,134,233.555,0.981331
gpt2,g2c,135,230.53539,0.9793382
gpt2,g2c,136,232.43741,0.98350114
gpt2,g2c,137,227.97319,0.98240066
gpt2,g2c,138,230.7388,0.9837575
gpt2,g2c,139,229.37785,0.9830754
gpt2,g2c,140,232.02649,0.9776194
gpt2,g2c,141,232.84468,0.98339933
gpt2,g2c,142,226.0026,0.98082566
gpt2,g2c,143,226.33366,0.98355573
gpt2,g2c,144,226.75949,0.982929
gpt2,g2c,145,229.30971,0.9836306
gpt2,g2c,146,229.73402,0.9833678
gpt2,g2c,147,227.40457,0.9817074
gpt2,g2c,148,222.03609,0.9764349
gpt2,g2c,149,229.59773,0.98077655
gpt2,g3ms,0,216.7388,0.96505547
gpt2,g3ms,1,211.83154,0.958549
gpt2,g3ms,2,210.7011,0.96732825
gpt2,g3ms,3,228.08713,0.9468911
gpt2,g3ms,4,216.81886,0.9528694
gpt2,g3ms,5,205.82834,0.9236406
gpt2,g3ms,6,225.71312,0.97984797
gpt2,g3ms,7,220.65536,0.9672677
gpt2,g3ms,8,210.02028,0.95555246
gpt2,g3ms,9,225.30516,0.97629565
gpt2,g3ms,10,216.92653,0.96495384
gpt2,g3ms,11,206.63254,0.94682866
gpt2,g3ms,12,220.3652,0.93358034
gpt2,g3ms,13,216.33621,0.96151596
gpt2,g3ms,14,211.8517,0.9089898
gpt2,g3ms,15,204.66634,0.9434549
gpt2,g3ms,16,214.31036,0.9437758
gpt2,g3ms,17,213.35182,0.9126982
gpt2,g3ms,18,213.85869,0.96467096
gpt2,g3ms,19,204.70435,0.95343304
gpt2,g3ms,20,212.65108,0.9569225
gpt2,g3ms,21,209.13776,0.9342044
gpt2,g3ms,22,206.05145,0.9315407
gpt2,g3ms,23,209.92447,0.9425616
gpt2,g3ms,24,219.05588,0.9548688
gpt2,g3ms,25,212.76303,0.96061075
gpt2,g3ms,26,220.61145,0.96085274
gpt2,g3ms,27,216.24391,0.9334859
gpt2,g3ms,28,213.90828,0.96999687
gpt2,g3ms,29,213.07272,0.96170694
gpt2,g3ms,30,227.67375,0.9804492
gpt2,g3ms,31,207.17165,0.95250726
gpt2,g3ms,32,217.30298,0.9484613
gpt2,g3ms,33,217.2924,0.9761249
gpt2,g3ms,34,202.30754,0.9429002
gpt2,g3ms,35,221.01215,0.9768243
gpt2,g3ms,36,214.73663,0.9286175
gpt2,g3ms,37,216.44101,0.95174474
gpt2,g3ms,38,210.62367,0.95459926
gpt2,g3ms,39,218.7702,0.9715577
gpt2,g3ms,40,223.83334,0.977694
gpt2,g3ms,41,225.54216,0.97555107
gpt2,g3ms,42,216.92503,0.97011864
gpt2,g3ms,43,206.05298,0.9399061
gpt2,g3ms,44,205.62126,0.9600839
gpt2,g3ms,45,204.49692,0.9196039
gpt2,g3ms,46,215.28404,0.92853075
gpt2,g3ms,47,212.37003,0.8876875
gpt2,g3ms,48,214.94006,0.91211414
gpt2,g3ms,49,232.13794,0.9770463
gpt2,g3ms,50,221.86829,0.97057784
gpt2,g3ms,51,218.08347,0.9736611
gpt2,g3ms,52,226.72125,0.9795722
gpt2,g3ms,53,218.7636,0.9705921
gpt2,g3ms,54,209.43182,0.9006877
gpt2,g3ms,55,214.4879,0.9746832
gpt2,g3ms,56,217.32404,0.97085893
gpt2,g3ms,57,210.21349,0.9564809
gpt2,g3ms,58,207.13445,0.92095363
gpt2,g3ms,59,215.69664,0.9594451
gpt2,g3ms,60,211.1699,0.92523485
gpt2,g3ms,61,213.65523,0.95951635
gpt2,g3ms,62,211.55202,0.96040356
gpt2,g3ms,63,213.12703,0.9645504
gpt2,g3ms,64,206.84615,0.94651496
gpt2,g3ms,65,214.16988,0.9697156
gpt2,g3ms,66,210.28581,0.94201815
gpt2,g3ms,67,217.95581,0.9710718
gpt2,g3ms,68,206.39256,0.9569301
gpt2,g3ms,69,213.86646,0.9336443
gpt2,g3ms,70,218.14455,0.9642926
gpt2,g3ms,71,220.93695,0.97114307
gpt2,g3ms,72,217.4182,0.9417693
gpt2,g3ms,73,202.32402,0.95719606
gpt2,g3ms,74,212.3777,0.958387
gpt2,g3ms,75,215.47034,0.96040785
gpt2,g3ms,76,220.64668,0.97653145
gpt2,g3ms,77,225.84682,0.9780284
gpt2,g3ms,78,212.31738,0.964871
gpt2,g3ms,79,215.5606,0.9532614
gpt2,g3ms,80,211.46248,0.94637346
gpt2,g3ms,81,214.96034,0.917638
gpt2,g3ms,82,208.66399,0.92172444
gpt2,g3ms,83,212.16597,0.93336344
gpt2,g3ms,84,212.10121,0.9565003
gpt2,g3ms,85,215.06917,0.9459984
gpt2,g3ms,86,222.05984,0.97561157
gpt2,g3ms,87,213.29253,0.9703506
gpt2,g3ms,88,219.86406,0.94161296
gpt2,g3ms,89,209.89711,0.96302396
gpt2,g3ms,90,215.03279,0.95380044
gpt2,g3ms,91,216.18686,0.9375326
gpt2,g3ms,92,203.17226,0.9504367
gpt2,g3ms,93,224.15643,0.9748431
gpt2,g3ms,94,212.56834,0.96545875
gpt2,g3ms,95,209.44315,0.9551853
gpt2,g3ms,96,207.13853,0.9490077
gpt2,g3ms,97,208.51385,0.934014
gpt2,g3ms,98,211.07901,0.9462094
gpt2,g3ms,99,226.59534,0.96654403
gpt2,g3ms,100,223.55878,0.9758087
gpt2,g3ms,101,225.29898,0.97572476
gpt2,g3ms,102,223.56796,0.94801724
gpt2,g3ms,103,212.27824,0.966949
gpt2,g3ms,104,211.77032,0.9274566
gpt2,g3ms,105,212.07825,0.96301657
gpt2,g3ms,106,219.67174,0.976762
gpt2,g3ms,107,216.6295,0.94639444
gpt2,g3ms,108,211.19835,0.9642189
gpt2,g3ms,109,215.89635,0.9781584
gpt2,g3ms,110,213.96167,0.97580844
gpt2,g3ms,111,201.72568,0.95102334
gpt2,g3ms,112,209.62267,0.93830574
gpt2,g3ms,113,217.86969,0.95915455
gpt2,g3ms,114,212.22153,0.96316147
gpt2,g3ms,115,214.49207,0.9682824
gpt2,g3ms,116,211.10896,0.9611029
gpt2,g3ms,117,209.93481,0.960767
gpt2,g3ms,118,212.10385,0.973217
gpt2,g3ms,119,212.0252,0.96526
gpt2,g3ms,120,223.93762,0.94972324
gpt2,g3ms,121,206.35625,0.95611346
gpt2,g3ms,122,218.06947,0.91447574
gpt2,g3ms,123,220.77238,0.9622261
gpt2,g3ms,124,207.86545,0.9494393
gpt2,g3ms,125,204.9076,0.9180413
gpt2,g3ms,126,219.34273,0.9677466
gpt2,g3ms,127,214.09134,0.9761743
gpt2,g3ms,128,204.5851,0.93915
gpt2,g3ms,129,204.17242,0.9445407
gpt2,g3ms,130,207.90944,0.93037033
gpt2,g3ms,131,211.21881,0.9508275
gpt2,g3ms,132,209.33495,0.93151605
gpt2,g3ms,133,217.64162,0.94533247
gpt2,g3ms,134,210.1394,0.9419917
gpt2,g3ms,135,216.86287,0.97530437
gpt2,g3ms,136,208.77106,0.9279176
gpt2,g3ms,137,199.56992,0.915983
gpt2,g3ms,138,218.23763,0.9565308
gpt2,g3ms,139,206.25395,0.9627151
gpt2,g3ms,140,209.70032,0.9589274
gpt2,g3ms,141,214.23793,0.96541905
gpt2,g3ms,142,211.8534,0.968369
gpt2,g3ms,143,206.3231,0.9549616
gpt2,g3ms,144,208.25159,0.9502323
gpt2,g3ms,145,206.29256,0.95217043
gpt2,g3ms,146,223.15782,0.9436539
gpt2,g3ms,147,207.01219,0.9532091
gpt2,g3ms,148,224.4601,0.9674029
gpt2,g3ms,149,215.13127,0.9724312
gpt2,g3cs,0,200.56369,0.87720275
gpt2,g3cs,1,203.00867,0.8592774
gpt2,g3cs,2,200.0663,0.8690067
gpt2,g3cs,3,200.21371,0.7922356
gpt2,g3cs,4,202.43254,0.8813226
gpt2,g3cs,5,202.10823,0.884647
gpt2,g3cs,6,195.2082,0.81410426
gpt2,g3cs,7,208.04042,0.8320239
gpt2,g3cs,8,196.21977,0.7906113
gpt2,g3cs,9,201.811,0.839712
gpt2,g3cs,10,204.38911,0.8617137
gpt2,g3cs,11,203.62099,0.8526567
gpt2,g3cs,12,200.48965,0.8150036
gpt2,g3cs,13,200.3768,0.76348186
gpt2,g3cs,14,200.12193,0.8272591
gpt2,g3cs,15,197.86362,0.80518013
gpt2,g3cs,16,200.63054,0.81781757
gpt2,g3cs,17,198.08226,0.81011146
gpt2,g3cs,18,198.7288,0.84190226
gpt2,g3cs,19,206.36916,0.87123305
gpt2,g3cs,20,202.316,0.800984
gpt2,g3cs,21,199.82289,0.87038887
gpt2,g3cs,22,201.99162,0.8651585
gpt2,g3cs,23,203.7548,0.87308407
gpt2,g3cs,24,198.45874,0.86115247
gpt2,g3cs,25,199.84985,0.818924
gpt2,g3cs,26,202.92021,0.87400013
gpt2,g3cs,27,205.24162,0.8204897
gpt2,g3cs,28,199.26842,0.88573396
gpt2,g3cs,29,201.4535,0.88741946
gpt2,g3cs,30,204.44891,0.8175445
gpt2,g3cs,31,201.40321,0.86506337
gpt2,g3cs,32,199.61092,0.86221534
gpt2,g3cs,33,192.99406,0.80471265
gpt2,g3cs,34,205.49353,0.8654538
gpt2,g3cs,35,199.9921,0.832827
gpt2,g3cs,36,201.82504,0.8427429
gpt2,g3cs,37,208.61362,0.8645023
gpt2,g3cs,38,200.68132,0.83601743
gpt2,g3cs,39,203.96164,0.91950315
gpt2,g3cs,40,205.2302,0.7839436
gpt2,g3cs,41,201.77298,0.83861375
gpt2,g3cs,42,196.7407,0.78235865
gpt2,g3cs,43,206.88496,0.9131408
gpt2,g3cs,44,199.64203,0.8473396
gpt2,g3cs,45,205.4722,0.88432974
gpt2,g3cs,46,205.24889,0.9221941
gpt2,g3cs,47,198.38316,0.8081217
gpt2,g3cs,48,204.13104,0.8884671
gpt2,g3cs,49,197.49533,0.8465573
gpt2,g3cs,50,203.26704,0.89031583
gpt2,g3cs,51,202.80574,0.82426226
gpt2,g3cs,52,200.74072,0.86102283
gpt2,g3cs,53,201.0295,0.8707824
gpt2,g3cs,54,203.77223,0.87051654
gpt2,g3cs,55,201.89406,0.8369119
gpt2,g3cs,56,206.15685,0.90989846
gpt2,g3cs,57,196.52248,0.8537003
gpt2,g3cs,58,195.65105,0.8634267
gpt2,g3cs,59,199.68057,0.82099074
gpt2,g3cs,60,202.74646,0.88608897
gpt2,g3cs,61,198.44737,0.84814113
gpt2,g3cs,62,202.23253,0.7947926
gpt2,g3cs,63,200.69441,0.8462271
gpt2,g3cs,64,200.08391,0.84129214
gpt2,g3cs,65,202.70717,0.87434256
gpt2,g3cs,66,198.31677,0.84622127
gpt2,g3cs,67,202.41643,0.79767436
gpt2,g3cs,68,203.82175,0.8499844
gpt2,g3cs,69,202.62927,0.87382567
gpt2,g3cs,70,207.9305,0.8570012
gpt2,g3cs,71,197.82126,0.8200176
gpt2,g3cs,72,202.56523,0.8085162
gpt2,g3cs,73,199.50218,0.8084903
gpt2,g3cs,74,197.951,0.8309798
gpt2,g3cs,75,196.56749,0.84549856
gpt2,g3cs,76,202.27475,0.8444719
gpt2,g3cs,77,204.32741,0.88157356
gpt2,g3cs,78,201.20132,0.8393714
gpt2,g3cs,79,204.32225,0.8330498
gpt2,g3cs,80,202.59984,0.86156577
gpt2,g3cs,81,202.45761,0.82889026
gpt2,g3cs,82,198.53094,0.8525653
gpt2,g3cs,83,195.99022,0.83727723
gpt2,g3cs,84,198.86884,0.84346837
gpt2,g3cs,85,205.38022,0.82575244
gpt2,g3cs,86,200.15004,0.85136926
gpt2,g3cs,87,204.3646,0.8440337
gpt2,g3cs,88,199.93091,0.86149246
gpt2,g3cs,89,206.39493,0.87784314
gpt2,g3cs,90,199.9164,0.8486818
gpt2,g3cs,91,205.62651,0.8767791
gpt2,g3cs,92,194.49878,0.8337512
gpt2,g3cs,93,205.40923,0.8952952
gpt2,g3cs,94,197.42976,0.8304566
gpt2,g3cs,95,204.13753,0.79953694
gpt2,g3cs,96,207.48227,0.91112053
gpt2,g3cs,97,203.35844,0.91104746
gpt2,g3cs,98,200.25122,0.90797174
gpt2,g3cs,99,204.38461,0.7942051
gpt2,g3cs,100,201.95059,0.8298602
gpt2,g3cs,101,197.55849,0.85741186
gpt2,g3cs,102,200.46492,0.86620975
gpt2,g3cs,103,206.15077,0.8345562
gpt2,g3cs,104,198.453,0.7867368
gpt2,g3cs,105,201.53885,0.811753
gpt2,g3cs,106,203.71095,0.8839472
gpt2,g3cs,107,200.69327,0.8595847
gpt2,g3cs,108,197.53944,0.87463385
gpt2,g3cs,109,206.25128,0.88298243
gpt2,g3cs,110,205.93689,0.86772996
gpt2,g3cs,111,203.91252,0.841248
gpt2,g3cs,112,199.68594,0.8304829
gpt2,g3cs,113,201.50938,0.8418442
gpt2,g3cs,114,210.0604,0.870524
gpt2,g3cs,115,199.74548,0.83578205
gpt2,g3cs,116,203.73233,0.86506975
gpt2,g3cs,117,199.57646,0.85256326
gpt2,g3cs,118,206.67912,0.8675107
gpt2,g3cs,119,204.92009,0.84350085
gpt2,g3cs,120,200.44867,0.8152039
gpt2,g3cs,121,198.54973,0.8333979
gpt2,g3cs,122,197.92197,0.81025445
gpt2,g3cs,123,195.10599,0.79962987
gpt2,g3cs,124,204.19916,0.8327616
gpt2,g3cs,125,204.08765,0.8858215
gpt2,g3cs,126,200.12622,0.8238281
gpt2,g3cs,127,196.849,0.8793538
gpt2,g3cs,128,201.71571,0.8681776
gpt2,g3cs,129,199.57994,0.85353255
gpt2,g3cs,130,195.73418,0.80923134
gpt2,g3cs,131,200.52293,0.8510924
gpt2,g3cs,132,207.81172,0.87175995
gpt2,g3cs,133,203.45465,0.825658
gpt2,g3cs,134,201.90132,0.844857
gpt2,g3cs,135,193.80637,0.8258933
gpt2,g3cs,136,209.38728,0.8935154
gpt2,g3cs,137,201.95714,0.8136825
gpt2,g3cs,138,203.50595,0.919528
gpt2,g3cs,139,198.5628,0.83445007
gpt2,g3cs,140,201.99355,0.83109015
gpt2,g3cs,141,203.51474,0.83856446
gpt2,g3cs,142,210.81715,0.86489695
gpt2,g3cs,143,197.20601,0.86643887
gpt2,g3cs,144,199.75032,0.81657666
gpt2,g3cs,145,200.79498,0.8542593
gpt2,g3cs,146,210.18608,0.8909258
gpt2,g3cs,147,199.2943,0.8646699
gpt2,g3cs,148,205.21088,0.85042566
gpt2,g3cs,149,198.82722,0.8208207
gpt2,g4ms,0,200.00577,0.96890354
gpt2,g4ms,1,193.39029,0.9810372
gpt2,g4ms,2,201.6833,0.97430855
gpt2,g4ms,3,196.13043,0.97578365
gpt2,g4ms,4,203.77913,0.97779214
gpt2,g4ms,5,220.56178,0.96813905
gpt2,g4ms,6,178.84506,0.96820813
gpt2,g4ms,7,219.1849,0.97271585
gpt2,g4ms,8,225.04372,0.98581386
gpt2,g4ms,9,212.86511,0.97246367
gpt2,g4ms,10,192.93575,0.9162344
gpt2,g4ms,11,208.64246,0.98105854
gpt2,g4ms,12,199.63487,0.92091393
gpt2,g4ms,13,198.13075,0.87357455
gpt2,g4ms,14,198.3111,0.9792049
gpt2,g4ms,15,205.60313,0.9762624
gpt2,g4ms,16,201.29285,0.96118504
gpt2,g4ms,17,208.01999,0.9754801
gpt2,g4ms,18,180.54187,0.9624523
gpt2,g4ms,19,206.96187,0.9797458
gpt2,g4ms,20,196.33232,0.8753508
gpt2,g4ms,21,205.78407,0.9784788
gpt2,g4ms,22,203.90471,0.98138773
gpt2,g4ms,23,209.88704,0.94187784
gpt2,g4ms,24,204.3562,0.97695404
gpt2,g4ms,25,216.92899,0.979414
gpt2,g4ms,26,207.34645,0.97377056
gpt2,g4ms,27,200.85973,0.97759724
gpt2,g4ms,28,206.57613,0.97598565
gpt2,g4ms,29,203.25482,0.97322816
gpt2,g4ms,30,206.11601,0.97294325
gpt2,g4ms,31,183.93678,0.97130287
gpt2,g4ms,32,202.4377,0.97705287
gpt2,g4ms,33,205.67822,0.9811263
gpt2,g4ms,34,198.751,0.96686226
gpt2,g4ms,35,197.414,0.98147774
gpt2,g4ms,36,198.04306,0.9788946
gpt2,g4ms,37,186.45667,0.9666415
gpt2,g4ms,38,198.91307,0.97133166
gpt2,g4ms,39,195.73781,0.9548635
gpt2,g4ms,40,216.9284,0.97656506
gpt2,g4ms,41,202.5567,0.9789411
gpt2,g4ms,42,215.90533,0.9792907
gpt2,g4ms,43,198.83087,0.97723544
gpt2,g4ms,44,213.60095,0.9826594
gpt2,g4ms,45,211.70668,0.87597525
gpt2,g4ms,46,218.47597,0.9555979
gpt2,g4ms,47,210.11168,0.98015475
gpt2,g4ms,48,196.30223,0.9750576
gpt2,g4ms,49,193.47778,0.97450197
gpt2,g4ms,50,205.12544,0.97028226
gpt2,g4ms,51,209.3305,0.95929664
gpt2,g4ms,52,199.28876,0.9647753
